Price Date,MIC,Ticker,ISIN,Currency,Close Price,Traded Volume,Issued Shares,Traded Value,Market Capitalization,,,,,,
24/02/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5830,"117,395","2,179,000,358"," 68,441.29 "," 1,270,357,208.71 ",,,,,,
27/02/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5780,"153,668","2,179,000,358"," 88,820.10 "," 1,259,462,206.92 ",,,,,,
28/02/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5820,"87,485","2,179,000,358"," 50,916.27 "," 1,268,178,208.36 ",,,,,,
01/03/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5820,"71,633","2,179,000,358"," 41,690.41 "," 1,268,178,208.36 ",,,,,,
02/03/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5700,"399,679","2,179,000,358"," 227,817.03 "," 1,242,030,204.06 ",,,,,,
03/03/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5650,"970,566","2,179,000,358"," 548,369.79 "," 1,231,135,202.27 ",,,,,,
06/03/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5540,"956,477","2,179,000,358"," 529,888.26 "," 1,207,166,198.33 ",,,,,,
07/03/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5540,"465,360","2,179,000,358"," 257,809.44 "," 1,207,166,198.33 ",,,,,,
08/03/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5570,"82,220","2,179,000,358"," 45,796.54 "," 1,213,703,199.41 ",,,,,,
09/03/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5520,"127,164","2,179,000,358"," 70,194.53 "," 1,202,808,197.62 ",,,,,,
10/03/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5540,"126,895","2,179,000,358"," 70,299.83 "," 1,207,166,198.33 ",,,,,,
13/03/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5460,"735,865","2,179,000,358"," 401,782.29 "," 1,189,734,195.47 ",,,,,,
14/03/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5570,"250,992","2,179,000,358"," 139,802.54 "," 1,213,703,199.41 ",,,,,,
15/03/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5570,"391,643","2,179,000,358"," 218,145.15 "," 1,213,703,199.41 ",,,,,,
16/03/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5680,"104,147","2,179,000,358"," 59,155.50 "," 1,237,672,203.34 ",,,,,,
17/03/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5780,"1,230,281","2,179,000,358"," 711,102.42 "," 1,259,462,206.92 ",,,,,,
20/03/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5630,"1,154,819","2,179,000,358"," 650,163.10 "," 1,226,777,201.55 ",,,,,,
21/03/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5610,"141,304","2,179,000,358"," 79,271.54 "," 1,222,419,200.84 ",,,,,,
22/03/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5660,"1,386,522","2,179,000,358"," 784,771.45 "," 1,233,314,202.63 ",,,,,,
23/03/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5600,"113,770","2,179,000,358"," 63,711.20 "," 1,220,240,200.48 ",,,,,,
24/03/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5490,"476,063","2,179,000,358"," 261,358.59 "," 1,196,271,196.54 ",,,,,,
27/03/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5470,"1,326,602","2,179,000,358"," 725,651.29 "," 1,191,913,195.83 ",,,,,,
28/03/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5580,"508,297","2,179,000,358"," 283,629.73 "," 1,215,882,199.76 ",,,,,,
30/03/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5710,"500,947","2,179,000,358"," 286,040.74 "," 1,244,209,204.42 ",,,,,,
31/03/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5690,"105,931","2,179,000,358"," 60,274.74 "," 1,239,851,203.70 ",,,,,,
03/04/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5840,"4,355,198","2,179,000,358"," 2,543,435.63 "," 1,272,536,209.07 ",,,,,,
04/04/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5860,"482,605","2,179,000,358"," 282,806.53 "," 1,276,894,209.79 ",,,,,,
05/04/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5830,"506,869","2,179,000,358"," 295,504.63 "," 1,270,357,208.71 ",,,,,,
06/04/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5980,"3,245,662","2,179,000,358"," 1,940,905.88 "," 1,303,042,214.08 ",,,,,,
07/04/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.6100,"565,880","2,179,000,358"," 345,186.80 "," 1,329,190,218.38 ",,,,,,
10/04/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.6100,"469,024","2,179,000,358"," 286,104.64 "," 1,329,190,218.38 ",,,,,,
11/04/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.6040,"220,197","2,179,000,358"," 132,998.99 "," 1,316,116,216.23 ",,,,,,
12/04/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.6100,"474,885","2,179,000,358"," 289,679.85 "," 1,329,190,218.38 ",,,,,,
13/04/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.6060,"60,527","2,179,000,358"," 36,679.36 "," 1,320,474,216.95 ",,,,,,
18/04/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5990,"275,623","2,179,000,358"," 165,098.18 "," 1,305,221,214.44 ",,,,,,
19/04/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.6000,"582,104","2,179,000,358"," 349,262.40 "," 1,307,400,214.80 ",,,,,,
20/04/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.6190,"1,655,332","2,179,000,358"," 1,024,650.51 "," 1,348,801,221.60 ",,,,,,
21/04/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.6300,"1,444,859","2,179,000,358"," 910,261.17 "," 1,372,770,225.54 ",,,,,,
24/04/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.6240,"463,531","2,179,000,358"," 289,243.34 "," 1,359,696,223.39 ",,,,,,
25/04/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.6150,"292,477","2,179,000,358"," 179,873.36 "," 1,340,085,220.17 ",,,,,,
26/04/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5870,"909,702","2,179,000,358"," 533,995.07 "," 1,279,073,210.15 ",,,,,,
27/04/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5820,"1,408,459","2,179,000,358"," 819,723.14 "," 1,268,178,208.36 ",,,,,,
28/04/2023,XBSE,TRP,ROTRPLACNOR7,RON,0.5770,"99,176","2,179,000,358"," 57,224.55 "," 1,257,283,206.57 ",,,,,,
30/12/2022,XBSE,TTS,ROYCRRK66RD8,RON,11.4600,"19,291","60,000,000"," 221,074.86 "," 687,600,000.00 ",,,,,,
03/01/2023,XBSE,TTS,ROYCRRK66RD8,RON,11.7600,"140,312","60,000,000"," 1,650,069.12 "," 705,600,000.00 ",,,,,,
04/01/2023,XBSE,TTS,ROYCRRK66RD8,RON,11.8200,"15,467","60,000,000"," 182,819.94 "," 709,200,000.00 ",,,,,,
05/01/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.1000,"156,456","60,000,000"," 1,893,117.60 "," 726,000,000.00 ",,,,,,
06/01/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.1400,"25,841","60,000,000"," 313,709.74 "," 728,400,000.00 ",,,,,,
09/01/2023,XBSE,TTS,ROYCRRK66RD8,RON,11.9400,"3,816","60,000,000"," 45,563.04 "," 716,400,000.00 ",,,,,,
10/01/2023,XBSE,TTS,ROYCRRK66RD8,RON,11.9800,"1,530","60,000,000"," 18,329.40 "," 718,800,000.00 ",,,,,,
11/01/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.1600,"10,563","60,000,000"," 128,446.08 "," 729,600,000.00 ",,,,,,
12/01/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.1000,"9,560","60,000,000"," 115,676.00 "," 726,000,000.00 ",,,,,,
13/01/2023,XBSE,TTS,ROYCRRK66RD8,RON,11.9800,"17,484","60,000,000"," 209,458.32 "," 718,800,000.00 ",,,,,,
16/01/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.0400,"4,552","60,000,000"," 54,806.08 "," 722,400,000.00 ",,,,,,
17/01/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.0000,"2,823","60,000,000"," 33,876.00 "," 720,000,000.00 ",,,,,,
18/01/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.0400,"12,890","60,000,000"," 155,195.60 "," 722,400,000.00 ",,,,,,
19/01/2023,XBSE,TTS,ROYCRRK66RD8,RON,11.9000,"7,161","60,000,000"," 85,215.90 "," 714,000,000.00 ",,,,,,
20/01/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.0000,"4,326","60,000,000"," 51,912.00 "," 720,000,000.00 ",,,,,,
23/01/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.1600,"322,278","60,000,000"," 3,918,900.48 "," 729,600,000.00 ",,,,,,
25/01/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.1000,"22,732","60,000,000"," 275,057.20 "," 726,000,000.00 ",,,,,,
26/01/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.1600,"9,282","60,000,000"," 112,869.12 "," 729,600,000.00 ",,,,,,
27/01/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.0800,"48,009","60,000,000"," 579,948.72 "," 724,800,000.00 ",,,,,,
30/01/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.1000,"11,116","60,000,000"," 134,503.60 "," 726,000,000.00 ",,,,,,
31/01/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.1000,"4,103","60,000,000"," 49,646.30 "," 726,000,000.00 ",,,,,,
01/02/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.1000,"2,896","60,000,000"," 35,041.60 "," 726,000,000.00 ",,,,,,
02/02/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.0800,"2,730","60,000,000"," 32,978.40 "," 724,800,000.00 ",,,,,,
03/02/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.1000,"16,576","60,000,000"," 200,569.60 "," 726,000,000.00 ",,,,,,
06/02/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.0600,"3,700","60,000,000"," 44,622.00 "," 723,600,000.00 ",,,,,,
07/02/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.2000,"27,109","60,000,000"," 330,729.80 "," 732,000,000.00 ",,,,,,
08/02/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.1800,"9,028","60,000,000"," 109,961.04 "," 730,800,000.00 ",,,,,,
09/02/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.4000,"26,628","60,000,000"," 330,187.20 "," 744,000,000.00 ",,,,,,
10/02/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.4000,"23,032","60,000,000"," 285,596.80 "," 744,000,000.00 ",,,,,,
13/02/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.5600,"32,962","60,000,000"," 414,002.72 "," 753,600,000.00 ",,,,,,
14/02/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.7800,"20,721","60,000,000"," 264,814.38 "," 766,800,000.00 ",,,,,,
15/02/2023,XBSE,TTS,ROYCRRK66RD8,RON,13.0000,"22,547","60,000,000"," 293,111.00 "," 780,000,000.00 ",,,,,,
16/02/2023,XBSE,TTS,ROYCRRK66RD8,RON,13.0800,"74,655","60,000,000"," 976,487.40 "," 784,800,000.00 ",,,,,,
17/02/2023,XBSE,TTS,ROYCRRK66RD8,RON,13.1000,"28,957","60,000,000"," 379,336.70 "," 786,000,000.00 ",,,,,,
20/02/2023,XBSE,TTS,ROYCRRK66RD8,RON,13.2200,"25,824","60,000,000"," 341,393.28 "," 793,200,000.00 ",,,,,,
21/02/2023,XBSE,TTS,ROYCRRK66RD8,RON,13.5800,"35,545","60,000,000"," 482,701.10 "," 814,800,000.00 ",,,,,,
22/02/2023,XBSE,TTS,ROYCRRK66RD8,RON,13.5400,"24,486","60,000,000"," 331,540.44 "," 812,400,000.00 ",,,,,,
23/02/2023,XBSE,TTS,ROYCRRK66RD8,RON,13.3800,"29,989","60,000,000"," 401,252.82 "," 802,800,000.00 ",,,,,,
24/02/2023,XBSE,TTS,ROYCRRK66RD8,RON,13.2600,"22,759","60,000,000"," 301,784.34 "," 795,600,000.00 ",,,,,,
27/02/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.7200,"69,882","60,000,000"," 888,899.04 "," 763,200,000.00 ",,,,,,
28/02/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.7800,"21,182","60,000,000"," 270,705.96 "," 766,800,000.00 ",,,,,,
01/03/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.9000,"8,727","60,000,000"," 112,578.30 "," 774,000,000.00 ",,,,,,
02/03/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.8600,"12,776","60,000,000"," 164,299.36 "," 771,600,000.00 ",,,,,,
03/03/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.5000,"66,256","60,000,000"," 828,200.00 "," 750,000,000.00 ",,,,,,
06/03/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.5400,"4,940","60,000,000"," 61,947.60 "," 752,400,000.00 ",,,,,,
07/03/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.5600,"6,829","60,000,000"," 85,772.24 "," 753,600,000.00 ",,,,,,
08/03/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.5600,"17,445","60,000,000"," 219,109.20 "," 753,600,000.00 ",,,,,,
09/03/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.5400,"23,053","60,000,000"," 289,084.62 "," 752,400,000.00 ",,,,,,
10/03/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.4400,"3,142","60,000,000"," 39,086.48 "," 746,400,000.00 ",,,,,,
13/03/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.0000,"28,312","60,000,000"," 339,744.00 "," 720,000,000.00 ",,,,,,
14/03/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.3800,"9,273","60,000,000"," 114,799.74 "," 742,800,000.00 ",,,,,,
15/03/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.0400,"7,709","60,000,000"," 92,816.36 "," 722,400,000.00 ",,,,,,
16/03/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.1600,"2,068","60,000,000"," 25,146.88 "," 729,600,000.00 ",,,,,,
17/03/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.1400,"18,321","60,000,000"," 222,416.94 "," 728,400,000.00 ",,,,,,
20/03/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.0000,"33,203","60,000,000"," 398,436.00 "," 720,000,000.00 ",,,,,,
21/03/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.1800,"18,659","60,000,000"," 227,266.62 "," 730,800,000.00 ",,,,,,
22/03/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.5400,"55,173","60,000,000"," 691,869.42 "," 752,400,000.00 ",,,,,,
23/03/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.7600,"13,359","60,000,000"," 170,460.84 "," 765,600,000.00 ",,,,,,
24/03/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.6000,"18,469","60,000,000"," 232,709.40 "," 756,000,000.00 ",,,,,,
27/03/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.6200,"15,325","60,000,000"," 193,401.50 "," 757,200,000.00 ",,,,,,
28/03/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.6200,"13,277","60,000,000"," 167,555.74 "," 757,200,000.00 ",,,,,,
29/03/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.7000,"63,374","60,000,000"," 804,849.80 "," 762,000,000.00 ",,,,,,
30/03/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.5600,"3,266","60,000,000"," 41,020.96 "," 753,600,000.00 ",,,,,,
31/03/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.6000,"9,224","60,000,000"," 116,222.40 "," 756,000,000.00 ",,,,,,
03/04/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.8500,"46,322","60,000,000"," 595,237.70 "," 771,000,000.00 ",,,,,,
04/04/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.7500,"6,027","60,000,000"," 76,844.25 "," 765,000,000.00 ",,,,,,
05/04/2023,XBSE,TTS,ROYCRRK66RD8,RON,13.2000,"47,708","60,000,000"," 629,745.60 "," 792,000,000.00 ",,,,,,
06/04/2023,XBSE,TTS,ROYCRRK66RD8,RON,13.3500,"24,754","60,000,000"," 330,465.90 "," 801,000,000.00 ",,,,,,
07/04/2023,XBSE,TTS,ROYCRRK66RD8,RON,13.3500,"35,298","60,000,000"," 471,228.30 "," 801,000,000.00 ",,,,,,
10/04/2023,XBSE,TTS,ROYCRRK66RD8,RON,13.4500,"6,128","60,000,000"," 82,421.60 "," 807,000,000.00 ",,,,,,
11/04/2023,XBSE,TTS,ROYCRRK66RD8,RON,13.7000,"9,490","60,000,000"," 130,013.00 "," 822,000,000.00 ",,,,,,
12/04/2023,XBSE,TTS,ROYCRRK66RD8,RON,13.6000,"9,310","60,000,000"," 126,616.00 "," 816,000,000.00 ",,,,,,
13/04/2023,XBSE,TTS,ROYCRRK66RD8,RON,13.6000,"13,687","60,000,000"," 186,143.20 "," 816,000,000.00 ",,,,,,
18/04/2023,XBSE,TTS,ROYCRRK66RD8,RON,13.6500,"1,811","60,000,000"," 24,720.15 "," 819,000,000.00 ",,,,,,
19/04/2023,XBSE,TTS,ROYCRRK66RD8,RON,13.8000,"3,597","60,000,000"," 49,638.60 "," 828,000,000.00 ",,,,,,
20/04/2023,XBSE,TTS,ROYCRRK66RD8,RON,13.4500,"32,743","60,000,000"," 440,393.35 "," 807,000,000.00 ",,,,,,
21/04/2023,XBSE,TTS,ROYCRRK66RD8,RON,13.2500,"32,763","60,000,000"," 434,109.75 "," 795,000,000.00 ",,,,,,
24/04/2023,XBSE,TTS,ROYCRRK66RD8,RON,13.3000,"2,701","60,000,000"," 35,923.30 "," 798,000,000.00 ",,,,,,
25/04/2023,XBSE,TTS,ROYCRRK66RD8,RON,13.0000,"100,052","60,000,000"," 1,300,676.00 "," 780,000,000.00 ",,,,,,
26/04/2023,XBSE,TTS,ROYCRRK66RD8,RON,13.0500,"7,312","60,000,000"," 95,421.60 "," 783,000,000.00 ",,,,,,
27/04/2023,XBSE,TTS,ROYCRRK66RD8,RON,12.9000,"15,022","60,000,000"," 193,783.80 "," 774,000,000.00 ",,,,,,
28/04/2023,XBSE,TTS,ROYCRRK66RD8,RON,13.0000,"3,236","60,000,000"," 42,068.00 "," 780,000,000.00 ",,,,,,
30/12/2022,XBSE,UARG,ROUARGACNOR7,RON,3.5000,"4,901","35,780,466"," 17,153.50 "," 125,231,631.00 ",,,,,,
03/01/2023,XBSE,UARG,ROUARGACNOR7,RON,3.6600,788,"35,780,466"," 2,884.08 "," 130,956,505.56 ",,,,,,
05/01/2023,XBSE,UARG,ROUARGACNOR7,RON,3.6600,33,"35,780,466", 120.78 ," 130,956,505.56 ",,,,,,
10/01/2023,XBSE,UARG,ROUARGACNOR7,RON,3.7400,137,"35,780,466", 512.38 ," 133,818,942.84 ",,,,,,
11/01/2023,XBSE,UARG,ROUARGACNOR7,RON,3.7600,290,"35,780,466"," 1,090.40 "," 134,534,552.16 ",,,,,,
12/01/2023,XBSE,UARG,ROUARGACNOR7,RON,3.7400,"1,500","35,780,466"," 5,610.00 "," 133,818,942.84 ",,,,,,
13/01/2023,XBSE,UARG,ROUARGACNOR7,RON,3.7400,100,"35,780,466", 374.00 ," 133,818,942.84 ",,,,,,
17/01/2023,XBSE,UARG,ROUARGACNOR7,RON,3.7000,"2,472","35,780,466"," 9,146.40 "," 132,387,724.20 ",,,,,,
23/01/2023,XBSE,UARG,ROUARGACNOR7,RON,3.7600,30,"35,780,466", 112.80 ," 134,534,552.16 ",,,,,,
25/01/2023,XBSE,UARG,ROUARGACNOR7,RON,3.7800,525,"35,780,466"," 1,984.50 "," 135,250,161.48 ",,,,,,
26/01/2023,XBSE,UARG,ROUARGACNOR7,RON,3.6800,215,"35,780,466", 791.20 ," 131,672,114.88 ",,,,,,
27/01/2023,XBSE,UARG,ROUARGACNOR7,RON,3.6400,600,"35,780,466"," 2,184.00 "," 130,240,896.24 ",,,,,,
30/01/2023,XBSE,UARG,ROUARGACNOR7,RON,3.7800,1,"35,780,466", 3.78 ," 135,250,161.48 ",,,,,,
31/01/2023,XBSE,UARG,ROUARGACNOR7,RON,3.8200,"1,960","35,780,466"," 7,487.20 "," 136,681,380.12 ",,,,,,
01/02/2023,XBSE,UARG,ROUARGACNOR7,RON,3.9200,"5,254","35,780,466"," 20,595.68 "," 140,259,426.72 ",,,,,,
02/02/2023,XBSE,UARG,ROUARGACNOR7,RON,4.0000,"3,965","35,780,466"," 15,860.00 "," 143,121,864.00 ",,,,,,
03/02/2023,XBSE,UARG,ROUARGACNOR7,RON,4.0000,"4,110","35,780,466"," 16,440.00 "," 143,121,864.00 ",,,,,,
06/02/2023,XBSE,UARG,ROUARGACNOR7,RON,3.9600,678,"35,780,466"," 2,684.88 "," 141,690,645.36 ",,,,,,
07/02/2023,XBSE,UARG,ROUARGACNOR7,RON,4.0200,"2,144","35,780,466"," 8,618.88 "," 143,837,473.32 ",,,,,,
08/02/2023,XBSE,UARG,ROUARGACNOR7,RON,3.8000,"4,001","35,780,466"," 15,203.80 "," 135,965,770.80 ",,,,,,
09/02/2023,XBSE,UARG,ROUARGACNOR7,RON,3.8000,815,"35,780,466"," 3,097.00 "," 135,965,770.80 ",,,,,,
10/02/2023,XBSE,UARG,ROUARGACNOR7,RON,3.8800,100,"35,780,466", 388.00 ," 138,828,208.08 ",,,,,,
13/02/2023,XBSE,UARG,ROUARGACNOR7,RON,3.7000,"1,002","35,780,466"," 3,707.40 "," 132,387,724.20 ",,,,,,
14/02/2023,XBSE,UARG,ROUARGACNOR7,RON,3.6400,"12,622","35,780,466"," 45,944.08 "," 130,240,896.24 ",,,,,,
15/02/2023,XBSE,UARG,ROUARGACNOR7,RON,3.6400,"7,650","35,780,466"," 27,846.00 "," 130,240,896.24 ",,,,,,
16/02/2023,XBSE,UARG,ROUARGACNOR7,RON,3.7800,"6,912","35,780,466"," 26,127.36 "," 135,250,161.48 ",,,,,,
20/02/2023,XBSE,UARG,ROUARGACNOR7,RON,3.8000,417,"35,780,466"," 1,584.60 "," 135,965,770.80 ",,,,,,
23/02/2023,XBSE,UARG,ROUARGACNOR7,RON,3.8000,"5,165","35,780,466"," 19,627.00 "," 135,965,770.80 ",,,,,,
24/02/2023,XBSE,UARG,ROUARGACNOR7,RON,3.6800,"1,230","35,780,466"," 4,526.40 "," 131,672,114.88 ",,,,,,
27/02/2023,XBSE,UARG,ROUARGACNOR7,RON,3.7600,"11,188","35,780,466"," 42,066.88 "," 134,534,552.16 ",,,,,,
01/03/2023,XBSE,UARG,ROUARGACNOR7,RON,3.7800,10,"35,780,466", 37.80 ," 135,250,161.48 ",,,,,,
02/03/2023,XBSE,UARG,ROUARGACNOR7,RON,3.7600,100,"35,780,466", 376.00 ," 134,534,552.16 ",,,,,,
07/03/2023,XBSE,UARG,ROUARGACNOR7,RON,3.7200,443,"35,780,466"," 1,647.96 "," 133,103,333.52 ",,,,,,
08/03/2023,XBSE,UARG,ROUARGACNOR7,RON,3.7400,410,"35,780,466"," 1,533.40 "," 133,818,942.84 ",,,,,,
10/03/2023,XBSE,UARG,ROUARGACNOR7,RON,3.6000,"14,390","35,780,466"," 51,804.00 "," 128,809,677.60 ",,,,,,
13/03/2023,XBSE,UARG,ROUARGACNOR7,RON,3.6000,"1,600","35,780,466"," 5,760.00 "," 128,809,677.60 ",,,,,,
15/03/2023,XBSE,UARG,ROUARGACNOR7,RON,3.6200,27,"35,780,466", 97.74 ," 129,525,286.92 ",,,,,,
17/03/2023,XBSE,UARG,ROUARGACNOR7,RON,3.6000,366,"35,780,466"," 1,317.60 "," 128,809,677.60 ",,,,,,
20/03/2023,XBSE,UARG,ROUARGACNOR7,RON,3.6000,980,"35,780,466"," 3,528.00 "," 128,809,677.60 ",,,,,,
21/03/2023,XBSE,UARG,ROUARGACNOR7,RON,3.6000,100,"35,780,466", 360.00 ," 128,809,677.60 ",,,,,,
22/03/2023,XBSE,UARG,ROUARGACNOR7,RON,3.0000,"9,670","35,780,466"," 29,010.00 "," 107,341,398.00 ",,,,,,
23/03/2023,XBSE,UARG,ROUARGACNOR7,RON,2.9600,"3,353","35,780,466"," 9,924.88 "," 105,910,179.36 ",,,,,,
24/03/2023,XBSE,UARG,ROUARGACNOR7,RON,3.0000,641,"35,780,466"," 1,923.00 "," 107,341,398.00 ",,,,,,
28/03/2023,XBSE,UARG,ROUARGACNOR7,RON,3.0000,150,"35,780,466", 450.00 ," 107,341,398.00 ",,,,,,
29/03/2023,XBSE,UARG,ROUARGACNOR7,RON,3.0000,"1,000","35,780,466"," 3,000.00 "," 107,341,398.00 ",,,,,,
30/03/2023,XBSE,UARG,ROUARGACNOR7,RON,3.0400,250,"35,780,466", 760.00 ," 108,772,616.64 ",,,,,,
04/04/2023,XBSE,UARG,ROUARGACNOR7,RON,3.0400,124,"35,780,466", 376.96 ," 108,772,616.64 ",,,,,,
05/04/2023,XBSE,UARG,ROUARGACNOR7,RON,2.8200,"11,181","35,780,466"," 31,530.42 "," 100,900,914.12 ",,,,,,
06/04/2023,XBSE,UARG,ROUARGACNOR7,RON,2.9400,101,"35,780,466", 296.94 ," 105,194,570.04 ",,,,,,
10/04/2023,XBSE,UARG,ROUARGACNOR7,RON,2.8400,660,"35,780,466"," 1,874.40 "," 101,616,523.44 ",,,,,,
13/04/2023,XBSE,UARG,ROUARGACNOR7,RON,2.9200,2,"35,780,466", 5.84 ," 104,478,960.72 ",,,,,,
18/04/2023,XBSE,UARG,ROUARGACNOR7,RON,2.8400,"7,495","35,780,466"," 21,285.80 "," 101,616,523.44 ",,,,,,
19/04/2023,XBSE,UARG,ROUARGACNOR7,RON,2.8400,60,"35,780,466", 170.40 ," 101,616,523.44 ",,,,,,
21/04/2023,XBSE,UARG,ROUARGACNOR7,RON,2.8400,"1,957","35,780,466"," 5,557.88 "," 101,616,523.44 ",,,,,,
24/04/2023,XBSE,UARG,ROUARGACNOR7,RON,2.9200,330,"35,780,466", 963.60 ," 104,478,960.72 ",,,,,,
25/04/2023,XBSE,UARG,ROUARGACNOR7,RON,2.9200,"1,029","35,780,466"," 3,004.68 "," 104,478,960.72 ",,,,,,
26/04/2023,XBSE,UARG,ROUARGACNOR7,RON,2.9600,471,"35,780,466"," 1,394.16 "," 105,910,179.36 ",,,,,,
28/04/2023,XBSE,UARG,ROUARGACNOR7,RON,2.8800,800,"35,780,466"," 2,304.00 "," 103,047,742.08 ",,,,,,
30/12/2022,XBSE,UNISEM,ROUNIEACNOR4,RON,0.2240,"7,298","78,926,129"," 1,634.75 "," 17,679,452.90 ",,,,,,
03/01/2023,XBSE,UNISEM,ROUNIEACNOR4,RON,0.2260,"3,865","78,926,129", 873.49 ," 17,837,305.15 ",,,,,,
09/01/2023,XBSE,UNISEM,ROUNIEACNOR4,RON,0.2120,"14,300","78,926,129"," 3,031.60 "," 16,732,339.35 ",,,,,,
10/01/2023,XBSE,UNISEM,ROUNIEACNOR4,RON,0.2440,"25,409","78,926,129"," 6,199.80 "," 19,257,975.48 ",,,,,,
